chrom	length	bases	mean	min	max
NW_022145513.1_region	0	0	0.00	0	0
NW_022145514.1	1221726	10665347	8.73	0	424
NW_022145514.1_region	109282	1155984	10.58	0	92
NW_022145515.1	446053	3447467	7.73	0	251
NW_022145515.1_region	26078	212617	8.15	0	64
NW_022145516.1	1773824	18479710	10.42	0	567
NW_022145516.1_region	80432	993191	12.35	0	192
NW_022145517.1	410634	2974062	7.24	0	270
NW_022145517.1_region	36382	364866	10.03	0	125
NW_022145518.1	296294	1502525	5.07	0	189
NW_022145518.1_region	33611	292105	8.69	0	49
NW_022145519.1	501666	5008599	9.98	0	952
NW_022145519.1_region	63098	799697	12.67	0	755
NW_022145520.1	2604766	20537660	7.88	0	1236
NW_022145520.1_region	212256	1913681	9.02	0	98
NW_022145521.1	834627	7088425	8.49	0	497
NW_022145521.1_region	62510	576062	9.22	0	112
NW_022145522.1	601000	4978846	8.28	0	1175
NW_022145522.1_region	57876	396388	6.85	0	128
NW_022145523.1	367191	2586086	7.04	0	211
NW_022145523.1_region	27941	242319	8.67	0	76
NW_022145524.1	25673	724	0.03	0	7
NW_022145524.1_region	1236	0	0.00	0	0
NW_022145525.1	496028	5696826	11.48	0	378
NW_022145525.1_region	64256	911065	14.18	0	378
NW_022145526.1	2368880	28599791	12.07	0	722
NW_022145526.1_region	177085	2468038	13.94	0	256
NW_022145527.1	766201	6899033	9.00	0	440
NW_022145527.1_region	97046	982490	10.12	0	106
NW_022145528.1	991221	8051428	8.12	0	669
NW_022145528.1_region	65731	809583	12.32	0	462
NW_022145529.1	437458	4714289	10.78	0	3960
NW_022145529.1_region	31770	476165	14.99	0	1535
NW_022145530.1	684040	5649749	8.26	0	526
NW_022145530.1_region	68328	706980	10.35	0	127
NW_022145531.1	219183	2784157	12.70	0	382
NW_022145531.1_region	23455	383516	16.35	0	78
NW_022145532.1	1289379	9319245	7.23	0	431
NW_022145532.1_region	144914	1079008	7.45	0	56
NW_022145533.1	364073	3182149	8.74	0	248
NW_022145533.1_region	43169	422385	9.78	0	118
NW_022145534.1	1128541	8956089	7.94	0	402
NW_022145534.1_region	98475	869776	8.83	0	62
NW_022145535.1	17605	150	0.01	0	2
NW_022145535.1_region	0	0	0.00	0	0
NW_022145536.1	139137	703043	5.05	0	100
NW_022145536.1_region	8764	85669	9.78	0	30
NW_022145537.1	426703	4436789	10.40	0	701
NW_022145537.1_region	41974	528683	12.60	0	218
NW_022145538.1	583819	4768821	8.17	0	446
NW_022145538.1_region	59943	483255	8.06	0	171
NW_022145539.1	1685109	16426779	9.75	0	814
NW_022145539.1_region	134438	1431467	10.65	0	181
NW_022145540.1	549706	4405568	8.01	0	284
NW_022145540.1_region	89642	808846	9.02	0	116
NW_022145541.1	1073309	12519239	11.66	0	1420
NW_022145541.1_region	80966	961415	11.87	0	180
NW_022145542.1	1383299	11258175	8.14	0	542
NW_022145542.1_region	137462	1280782	9.32	0	72
NW_022145543.1	1596249	12658903	7.93	0	403
NW_022145543.1_region	159260	1494291	9.38	0	403
NW_022145544.1	2048326	15568248	7.60	0	706
NW_022145544.1_region	218318	2033852	9.32	0	172
NW_022145545.1	1678063	13863178	8.26	0	493
NW_022145545.1_region	224261	2018224	9.00	0	150
NW_022145546.1	53450	2236	0.04	0	17
NW_022145546.1_region	0	0	0.00	0	0
NW_022145547.1	2234538	19302098	8.64	0	2544
NW_022145547.1_region	219929	1852348	8.42	0	182
NW_022145548.1	722242	7564749	10.47	0	705
NW_022145548.1_region	64020	656182	10.25	0	107
NW_022145549.1	1791521	16227105	9.06	0	2003
NW_022145549.1_region	126550	1139698	9.01	0	283
NW_022145550.1	1496376	13836476	9.25	0	439
NW_022145550.1_region	125726	1423009	11.32	0	125
NW_022145551.1	2795456	28044939	10.03	0	868
NW_022145551.1_region	254034	2941537	11.58	0	192
NW_022145552.1	2303257	25757987	11.18	0	2618
NW_022145552.1_region	247523	2712797	10.96	0	877
NW_022145553.1	1021577	7600101	7.44	0	485
NW_022145553.1_region	75587	645655	8.54	0	111
NW_022145554.1	2052140	18524475	9.03	0	548
NW_022145554.1_region	246764	2712470	10.99	0	261
NW_022145555.1	898903	9336050	10.39	0	679
NW_022145555.1_region	89441	1089817	12.18	0	135
NW_022145556.1	638884	5463444	8.55	0	388
NW_022145556.1_region	7919	478330	60.40	0	191
NW_022145557.1	22264	126	0.01	0	3
NW_022145557.1_region	840	0	0.00	0	0
NW_022145558.1	2570869	24579539	9.56	0	3961
NW_022145558.1_region	200527	2072622	10.34	0	460
NW_022145559.1	1083236	14123962	13.04	0	1624
NW_022145559.1_region	88119	1607279	18.24	0	365
NW_022145560.1	1242028	10859713	8.74	0	666
NW_022145560.1_region	124116	1157435	9.33	0	207
NW_022145561.1	1175743	10280561	8.74	0	682
NW_022145561.1_region	103482	2397116	23.16	0	542
NW_022145562.1	889695	7465238	8.39	0	741
NW_022145562.1_region	54539	418552	7.67	0	62
NW_022145563.1	1261903	12791788	10.14	0	985
NW_022145563.1_region	137111	1292193	9.42	0	422
NW_022145564.1	710235	5765697	8.12	0	312
NW_022145564.1_region	28828	454007	15.75	0	132
NW_022145565.1	722416	5717122	7.91	0	460
NW_022145565.1_region	75245	691378	9.19	0	323
NW_022145566.1	3042594	26503845	8.71	0	1377
NW_022145566.1_region	348059	3063968	8.80	0	132
NW_022145567.1	781304	7127313	9.12	0	6395
NW_022145567.1_region	70878	461148	6.51	0	96
NW_022145568.1	22583	466	0.02	0	12
NW_022145568.1_region	0	0	0.00	0	0
NW_022145569.1	494736	4126214	8.34	0	550
NW_022145569.1_region	33337	253107	7.59	0	67
NW_022145570.1	4944709	45501006	9.20	0	1683
NW_022145570.1_region	427930	4781439	11.17	0	245
NW_022145571.1	1505274	12780326	8.49	0	3170
NW_022145571.1_region	141637	1241789	8.77	0	133
NW_022145572.1	1505788	10784601	7.16	0	574
NW_022145572.1_region	118078	1082316	9.17	0	147
NW_022145573.1	529305	4719088	8.92	0	1652
NW_022145573.1_region	45206	452020	10.00	0	130
NW_022145574.1	1404637	12667575	9.02	0	472
NW_022145574.1_region	140119	1362165	9.72	0	100
NW_022145575.1	3300603	30650115	9.29	0	2012
NW_022145575.1_region	262357	2345220	8.94	0	163
NW_022145576.1	2906720	29858814	10.27	0	19824
NW_022145576.1_region	257482	2922362	11.35	0	142
NW_022145577.1	252291	2296568	9.10	0	305
NW_022145577.1_region	25499	186962	7.33	0	42
NW_022145578.1	630834	4538480	7.19	0	414
NW_022145578.1_region	79747	1020348	12.79	0	269
NW_022145579.1	83414	86206	1.03	0	114
NW_022145579.1_region	0	0	0.00	0	0
NW_022145580.1	1039218	9727453	9.36	0	605
NW_022145580.1_region	107627	1047493	9.73	0	104
NW_022145581.1	427848	3004078	7.02	0	340
NW_022145581.1_region	47943	502622	10.48	0	140
NW_022145582.1	15763	118	0.01	0	4
NW_022145582.1_region	1211	48	0.04	0	4
NW_022145583.1	16615	80	0.00	0	2
NW_022145583.1_region	860	0	0.00	0	0
NW_022145584.1	16732	87	0.01	0	2
NW_022145584.1_region	702	0	0.00	0	0
NW_022145585.1	21525	814	0.04	0	7
NW_022145585.1_region	0	0	0.00	0	0
NW_022145586.1	22644	179	0.01	0	3
NW_022145586.1_region	0	0	0.00	0	0
NW_022145587.1	22806	150	0.01	0	2
NW_022145587.1_region	2589	0	0.00	0	0
NW_022145588.1	61109	139	0.00	0	2
NW_022145588.1_region	0	0	0.00	0	0
NW_022145589.1	111277	1635	0.01	0	6
NW_022145589.1_region	0	0	0.00	0	0
NW_022145591.1	92921	22389	0.24	0	24
NW_022145591.1_region	0	0	0.00	0	0
NW_022145592.1	82943	114	0.00	0	4
NW_022145592.1_region	0	0	0.00	0	0
NW_022145594.1	53101916	678459828	12.78	0	8841
NW_022145594.1_region	3518700	57963884	16.47	0	892
NW_022145595.1	29984350	377328876	12.58	0	11481
NW_022145595.1_region	2698509	46967175	17.40	0	850
NW_022145596.1	33320444	381265785	11.44	0	4892
NW_022145596.1_region	3291199	45730773	13.89	0	2985
NW_022145597.1	34141700	467499999	13.69	0	6229
NW_022145597.1_region	3034785	57793382	19.04	0	3806
NW_022145598.1	37305039	434696906	11.65	0	4287
NW_022145598.1_region	2728783	40210257	14.74	0	379
NW_022145599.1	37767046	454397832	12.03	0	19474
NW_022145599.1_region	3894798	60403231	15.51	0	574
NW_022145600.1	37282239	430989921	11.56	0	2920
NW_022145600.1_region	3441413	50487863	14.67	0	843
NW_022145601.1	35007347	437032303	12.48	0	6280
NW_022145601.1_region	3029754	46704006	15.42	0	462
NW_022145602.1	30021120	357223488	11.90	0	13584
NW_022145602.1_region	2255655	35228544	15.62	0	3095
NW_022145603.1	34285068	475463551	13.87	0	18765
NW_022145603.1_region	2227231	36528427	16.40	0	1549
NW_022145604.1	33742549	410200052	12.16	0	2509
NW_022145604.1_region	2908891	43586387	14.98	0	525
NW_022145605.1	42589791	511147697	12.00	0	3402
NW_022145605.1_region	4109591	59955204	14.59	0	510
NW_022145606.1	52437917	749831533	14.30	0	59197
NW_022145606.1_region	3179802	53001281	16.67	0	1062
NW_022145607.1	45798072	525421109	11.47	0	5255
NW_022145607.1_region	3702770	61331104	16.56	0	3882
NW_022145608.1	80573	211730	2.63	0	272
NW_022145608.1_region	446	5190	11.64	0	22
NW_022145609.1	39838600	474605588	11.91	0	4740
NW_022145609.1_region	3533833	53958753	15.27	0	963
NW_022145610.1	35917773	431116264	12.00	0	15941
NW_022145610.1_region	3191992	50368445	15.78	0	523
NW_022145611.1	45225044	557452448	12.33	0	36790
NW_022145611.1_region	5090928	73741201	14.48	0	733
NW_022145612.1	62154208	723473678	11.64	0	6655
NW_022145612.1_region	7644422	107959242	14.12	0	4217
NW_022145613.1	39667378	489400144	12.34	0	2471
NW_022145613.1_region	4227065	66810328	15.81	0	1209
NW_022145614.1	33637615	425526240	12.65	0	3292
NW_022145614.1_region	3698046	55940014	15.13	0	457
NW_022145615.1	35239632	432304579	12.27	0	15403
NW_022145615.1_region	3497029	53842203	15.40	0	6916
NC_001453.1	15650	2361448	150.89	0	249
NC_001453.1_region	0	0	0.00	0	0
total	920666101	10994646244	11.94	0	59197
total_region	82275699	1234478039	15.00	0	6916
