chrom	length	bases	mean	min	max
NW_022145356.1_region	0	0	0.00	0	0
NW_022145357.1	1387	405	0.29	0	6
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	1285	0.93	0	12
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	101918	1.70	0	755
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	5816	4.27	0	19
NW_022145360.1_region	0	0	0.00	0	0
NW_022145361.1	1362	522	0.38	0	10
NW_022145361.1_region	0	0	0.00	0	0
NW_022145362.1	1300	234	0.18	0	4
NW_022145362.1_region	0	0	0.00	0	0
NW_022145363.1	1277	2288	1.79	0	12
NW_022145363.1_region	0	0	0.00	0	0
NW_022145364.1	1265	553	0.44	0	10
NW_022145364.1_region	0	0	0.00	0	0
NW_022145365.1	1255	3315	2.64	0	12
NW_022145365.1_region	0	0	0.00	0	0
NW_022145366.1	1254	3377	2.69	0	16
NW_022145366.1_region	0	0	0.00	0	0
NW_022145367.1	1154	715	0.62	0	14
NW_022145367.1_region	0	0	0.00	0	0
NW_022145368.1	1142	786	0.69	0	6
NW_022145368.1_region	0	0	0.00	0	0
NW_022145369.1	1099	3671	3.34	0	14
NW_022145369.1_region	0	0	0.00	0	0
NW_022145370.1	74314	2644	0.04	0	10
NW_022145370.1_region	0	0	0.00	0	0
NW_022145371.1	1072	6620	6.18	0	22
NW_022145371.1_region	0	0	0.00	0	0
NW_022145372.1	1035	4786	4.62	0	43
NW_022145372.1_region	0	0	0.00	0	0
NW_022145373.1	1007	612	0.61	0	7
NW_022145373.1_region	0	0	0.00	0	0
NW_022145374.1	1000	1121	1.12	0	11
NW_022145374.1_region	0	0	0.00	0	0
NW_022145375.1	10000	7775	0.78	0	18
NW_022145375.1_region	0	0	0.00	0	0
NW_022145376.1	25000	488413	19.54	0	610
NW_022145376.1_region	1591	11495	7.23	0	36
NW_022145377.1	50000	393691	7.87	0	523
NW_022145377.1_region	612	5571	9.10	0	53
NW_022145378.1	26863	9741	0.36	0	40
NW_022145378.1_region	0	0	0.00	0	0
NW_022145379.1	23852	5153	0.22	0	26
NW_022145379.1_region	1275	0	0.00	0	0
NW_022145380.1	23611	10758	0.46	0	20
NW_022145380.1_region	1430	274	0.19	0	8
NW_022145381.1	55218	80571	1.46	0	59
NW_022145381.1_region	0	0	0.00	0	0
NW_022145382.1	23435	7148	0.31	0	20
NW_022145382.1_region	0	0	0.00	0	0
NW_022145383.1	21401	5651	0.26	0	23
NW_022145383.1_region	0	0	0.00	0	0
NW_022145384.1	19291	7054	0.37	0	77
NW_022145384.1_region	0	0	0.00	0	0
NW_022145385.1	18791	5567	0.30	0	14
NW_022145385.1_region	0	0	0.00	0	0
NW_022145386.1	18617	6223	0.33	0	18
NW_022145386.1_region	0	0	0.00	0	0
NW_022145387.1	17981	6537	0.36	0	18
NW_022145387.1_region	0	0	0.00	0	0
NW_022145388.1	17946	6149	0.34	0	20
NW_022145388.1_region	0	0	0.00	0	0
NW_022145389.1	17857	3816	0.21	0	20
NW_022145389.1_region	0	0	0.00	0	0
NW_022145390.1	21857	10187	0.47	0	107
NW_022145390.1_region	589	0	0.00	0	0
NW_022145391.1	33930	20558	0.61	0	250
NW_022145391.1_region	0	0	0.00	0	0
NW_022145392.1	88843	1424	0.02	0	14
NW_022145392.1_region	0	0	0.00	0	0
NW_022145393.1	22373	11053	0.49	0	32
NW_022145393.1_region	0	0	0.00	0	0
NW_022145394.1	20846	11604	0.56	0	168
NW_022145394.1_region	0	0	0.00	0	0
NW_022145395.1	18089	5334	0.29	0	23
NW_022145395.1_region	1125	437	0.39	0	23
NW_022145396.1	15624	7658	0.49	0	42
NW_022145396.1_region	0	0	0.00	0	0
NW_022145397.1	15314	4847	0.32	0	14
NW_022145397.1_region	3172	384	0.12	0	12
NW_022145398.1	146455	325	0.00	0	8
NW_022145398.1_region	0	0	0.00	0	0
NW_022145399.1	17799	4202	0.24	0	20
NW_022145399.1_region	0	0	0.00	0	0
NW_022145400.1	17257	4423	0.26	0	22
NW_022145400.1_region	1338	0	0.00	0	0
NW_022145401.1	16486	10499	0.64	0	40
NW_022145401.1_region	573	0	0.00	0	0
NW_022145402.1	15178	7600	0.50	0	66
NW_022145402.1_region	0	0	0.00	0	0
NW_022145403.1	45037	38	0.00	0	2
NW_022145403.1_region	0	0	0.00	0	0
NW_022145404.1	57045	499	0.01	0	6
NW_022145404.1_region	0	0	0.00	0	0
NW_022145405.1	22053	8266	0.37	0	43
NW_022145405.1_region	0	0	0.00	0	0
NW_022145406.1	43925	7598	0.17	0	17
NW_022145406.1_region	0	0	0.00	0	0
NW_022145407.1	24217	13454	0.56	0	128
NW_022145407.1_region	5022	0	0.00	0	0
NW_022145408.1	16015	9352	0.58	0	107
NW_022145408.1_region	0	0	0.00	0	0
NW_022145409.1	71395	9879	0.14	0	21
NW_022145409.1_region	0	0	0.00	0	0
NW_022145410.1	73525	1862832	25.34	0	179
NW_022145410.1_region	0	0	0.00	0	0
NW_022145411.1	16065	6231	0.39	0	36
NW_022145411.1_region	740	0	0.00	0	0
NW_022145412.1	20205	5770	0.29	0	14
NW_022145412.1_region	0	0	0.00	0	0
NW_022145413.1	31795	1456	0.05	0	16
NW_022145413.1_region	0	0	0.00	0	0
NW_022145414.1	15341	4643	0.30	0	21
NW_022145414.1_region	0	0	0.00	0	0
NW_022145415.1	60355	1302	0.02	0	6
NW_022145415.1_region	0	0	0.00	0	0
NW_022145416.1	16986	7005	0.41	0	25
NW_022145416.1_region	1207	114	0.09	0	2
NW_022145417.1	51512	566	0.01	0	6
NW_022145417.1_region	0	0	0.00	0	0
NW_022145418.1	17001	7034	0.41	0	21
NW_022145418.1_region	0	0	0.00	0	0
NW_022145419.1	67720	677957	10.01	0	336
NW_022145419.1_region	2984	56598	18.97	0	116
NW_022145420.1	35402	158	0.00	0	2
NW_022145420.1_region	0	0	0.00	0	0
NW_022145421.1	23454	80208	3.42	0	1653
NW_022145421.1_region	1191	0	0.00	0	0
NW_022145422.1	78273	13331	0.17	0	33
NW_022145422.1_region	0	0	0.00	0	0
NW_022145423.1	126508	1034	0.01	0	8
NW_022145423.1_region	0	0	0.00	0	0
NW_022145424.1	62776	15281	0.24	0	40
NW_022145424.1_region	0	0	0.00	0	0
NW_022145425.1	30360	454	0.01	0	8
NW_022145425.1_region	0	0	0.00	0	0
NW_022145426.1	79185	133538	1.69	0	364
NW_022145426.1_region	0	0	0.00	0	0
NW_022145427.1	152116	18684	0.12	0	38
NW_022145427.1_region	27980	7046	0.25	0	10
NW_022145428.1	65691	125865	1.92	0	156
NW_022145428.1_region	0	0	0.00	0	0
NW_022145429.1	66232	388773	5.87	0	484
NW_022145429.1_region	919	6559	7.14	0	24
NW_022145430.1	42199	26935	0.64	0	118
NW_022145430.1_region	0	0	0.00	0	0
NW_022145431.1	56568	714107	12.62	0	2964
NW_022145431.1_region	3939	42271	10.73	0	50
NW_022145432.1	111484	328019	2.94	0	1450
NW_022145432.1_region	0	0	0.00	0	0
NW_022145433.1	30854	24823	0.80	0	50
NW_022145433.1_region	0	0	0.00	0	0
NW_022145434.1	18775	9519	0.51	0	64
NW_022145434.1_region	0	0	0.00	0	0
NW_022145435.1	122365	543343	4.44	0	613
NW_022145435.1_region	0	0	0.00	0	0
NW_022145436.1	31453	534	0.02	0	8
NW_022145436.1_region	0	0	0.00	0	0
NW_022145437.1	105348	262531	2.49	0	287
NW_022145437.1_region	1621	9686	5.98	0	31
NW_022145438.1	53375	361042	6.76	0	2192
NW_022145438.1_region	0	0	0.00	0	0
NW_022145439.1	77972	556394	7.14	0	796
NW_022145439.1_region	0	0	0.00	0	0
NW_022145440.1	82617	938292	11.36	0	495
NW_022145440.1_region	0	0	0.00	0	0
NW_022145441.1	62133	313749	5.05	0	1807
NW_022145441.1_region	0	0	0.00	0	0
NW_022145442.1	41935	6670	0.16	0	23
NW_022145442.1_region	0	0	0.00	0	0
NW_022145443.1	40287	651429	16.17	0	640
NW_022145443.1_region	0	0	0.00	0	0
NW_022145444.1	25197	11364	0.45	0	52
NW_022145444.1_region	0	0	0.00	0	0
NW_022145445.1	64732	7671	0.12	0	18
NW_022145445.1_region	0	0	0.00	0	0
NW_022145446.1	65218	479138	7.35	0	365
NW_022145446.1_region	0	0	0.00	0	0
NW_022145447.1	15922	24474	1.54	0	238
NW_022145447.1_region	0	0	0.00	0	0
NW_022145448.1	107340	8377	0.08	0	21
NW_022145448.1_region	0	0	0.00	0	0
NW_022145449.1	63868	309	0.00	0	4
NW_022145449.1_region	0	0	0.00	0	0
NW_022145450.1	33901	213	0.01	0	6
NW_022145450.1_region	0	0	0.00	0	0
NW_022145451.1	25217	392	0.02	0	4
NW_022145451.1_region	0	0	0.00	0	0
NW_022145452.1	61174	1336	0.02	0	12
NW_022145452.1_region	0	0	0.00	0	0
NW_022145453.1	70260	104259	1.48	0	140
NW_022145453.1_region	0	0	0.00	0	0
NW_022145454.1	46400	35129	0.76	0	317
NW_022145454.1_region	0	0	0.00	0	0
NW_022145455.1	47120	736	0.02	0	4
NW_022145455.1_region	0	0	0.00	0	0
NW_022145456.1	130804	3551086	27.15	0	1919
NW_022145456.1_region	5818	248480	42.71	0	323
NW_022145457.1	100977	6042636	59.84	0	13630
NW_022145457.1_region	20102	845436	42.06	0	270
NW_022145458.1	16456	7115	0.43	0	66
NW_022145458.1_region	0	0	0.00	0	0
NW_022145459.1	25000	161328	6.45	0	126
NW_022145459.1_region	0	0	0.00	0	0
NW_022145460.1	50000	522008	10.44	0	400
NW_022145460.1_region	650	9587	14.75	0	82
NW_022145461.1	50000	792564	15.85	0	386
NW_022145461.1_region	3013	78731	26.13	0	86
NW_022145462.1	50000	1906072	38.12	0	3641
NW_022145462.1_region	8349	225613	27.02	0	179
NW_022145463.1	50000	1553130	31.06	0	1464
NW_022145463.1_region	1710	46827	27.38	0	145
NW_022145464.1	50000	2386326	47.73	0	11565
NW_022145464.1_region	1987	40610	20.44	0	102
NW_022145465.1	15000	305860	20.39	0	281
NW_022145465.1_region	2130	52328	24.57	0	80
NW_022145466.1	5000	1789	0.36	0	12
NW_022145466.1_region	0	0	0.00	0	0
NW_022145467.1	25000	182667	7.31	0	638
NW_022145467.1_region	854	0	0.00	0	0
NW_022145468.1	25000	274	0.01	0	2
NW_022145468.1_region	0	0	0.00	0	0
NW_022145469.1	86957	40957	0.47	0	77
NW_022145469.1_region	0	0	0.00	0	0
NW_022145470.1	5000	4548	0.91	0	18
NW_022145470.1_region	0	0	0.00	0	0
NW_022145471.1	25000	192976	7.72	0	158
NW_022145471.1_region	0	0	0.00	0	0
NW_022145472.1	25000	122701	4.91	0	211
NW_022145472.1_region	0	0	0.00	0	0
NW_022145473.1	25000	6726	0.27	0	38
NW_022145473.1_region	0	0	0.00	0	0
NW_022145474.1	25000	1490231	59.61	0	4496
NW_022145474.1_region	4583	35593	7.77	0	792
NW_022145475.1	1000	334	0.33	0	8
NW_022145475.1_region	0	0	0.00	0	0
NW_022145476.1	50000	485714	9.71	0	1755
NW_022145476.1_region	5958	860	0.14	0	6
NW_022145477.1	25000	223111	8.92	0	199
NW_022145477.1_region	1769	42401	23.97	0	65
NW_022145478.1	50000	180778	3.62	0	148
NW_022145478.1_region	3566	155227	43.53	0	73
NW_022145479.1	5000	103163	20.63	0	438
NW_022145479.1_region	0	0	0.00	0	0
NW_022145480.1	15847	7745	0.49	0	66
NW_022145480.1_region	0	0	0.00	0	0
NW_022145481.1	25000	156459	6.26	0	100
NW_022145481.1_region	1828	54051	29.57	0	99
NW_022145482.1	25000	257302	10.29	0	139
NW_022145482.1_region	6670	75028	11.25	0	55
NW_022145483.1	25000	42383	1.70	0	84
NW_022145483.1_region	0	0	0.00	0	0
NW_022145484.1	5000	18757	3.75	0	131
NW_022145484.1_region	5214	4167	0.80	0	40
NW_022145485.1	5000	1859	0.37	0	14
NW_022145485.1_region	0	0	0.00	0	0
NW_022145486.1	5000	21221	4.24	0	66
NW_022145486.1_region	0	0	0.00	0	0
NW_022145487.1	50000	407992	8.16	0	478
NW_022145487.1_region	5526	150970	27.32	0	72
NW_022145488.1	40000	840	0.02	0	22
NW_022145488.1_region	0	0	0.00	0	0
NW_022145489.1	25000	217433	8.70	0	164
NW_022145489.1_region	4981	101775	20.43	0	82
NW_022145490.1	50000	519879	10.40	0	2074
NW_022145490.1_region	0	0	0.00	0	0
NW_022145491.1	115136	296	0.00	0	4
NW_022145491.1_region	0	0	0.00	0	0
NW_022145492.1	50000	69146	1.38	0	212
NW_022145492.1_region	538	6628	12.32	0	36
NW_022145493.1	50000	1374181	27.48	0	658
NW_022145493.1_region	1727	43691	25.30	0	85
NW_022145494.1	25000	511847	20.47	0	938
NW_022145494.1_region	0	0	0.00	0	0
NW_022145495.1	50000	675148	13.50	0	644
NW_022145495.1_region	0	0	0.00	0	0
NW_022145496.1	25000	245725	9.83	0	331
NW_022145496.1_region	3257	55568	17.06	0	140
NW_022145497.1	25000	37925	1.52	0	69
NW_022145497.1_region	0	0	0.00	0	0
NW_022145498.1	25000	449543	17.98	0	271
NW_022145498.1_region	2020	120030	59.42	0	153
NW_022145499.1	50000	2140121	42.80	0	3284
NW_022145499.1_region	2727	145205	53.25	0	192
NW_022145500.1	25000	118431	4.74	0	649
NW_022145500.1_region	0	0	0.00	0	0
NW_022145501.1	25000	725952	29.04	0	3555
NW_022145501.1_region	0	0	0.00	0	0
NW_022145502.1	61323	688	0.01	0	10
NW_022145502.1_region	0	0	0.00	0	0
NW_022145503.1	25000	449459	17.98	0	5346
NW_022145503.1_region	0	0	0.00	0	0
NW_022145504.1	25000	189535	7.58	0	398
NW_022145504.1_region	818	24609	30.08	0	67
NW_022145505.1	25000	423	0.02	0	3
NW_022145505.1_region	0	0	0.00	0	0
NW_022145506.1	50000	678732	13.57	0	4736
NW_022145506.1_region	5037	60933	12.10	0	52
NW_022145507.1	240000	841008	3.50	0	1289
NW_022145507.1_region	64869	82244	1.27	0	45
NW_022145508.1	256744	1046001	4.07	0	928
NW_022145508.1_region	20000	607167	30.36	0	84
NW_022145509.1	50000	1168519	23.37	0	873
NW_022145509.1_region	8952	391511	43.73	0	85
NW_022145510.1	50000	755635	15.11	0	590
NW_022145510.1_region	4232	251889	59.52	0	106
NW_022145511.1	125000	981151	7.85	0	231
NW_022145511.1_region	3854	123545	32.06	0	66
NW_022145512.1	264514	2596799	9.82	0	3973
NW_022145512.1_region	15649	455045	29.08	0	134
NW_022145513.1	15455	3945	0.26	0	21
NW_022145513.1_region	0	0	0.00	0	0
NW_022145514.1	1221726	21225073	17.37	0	4105
NW_022145514.1_region	180988	4731008	26.14	0	743
NW_022145515.1	446053	7790673	17.47	0	2955
NW_022145515.1_region	28314	582550	20.57	0	91
NW_022145516.1	1773824	31672863	17.86	0	9918
NW_022145516.1_region	111525	2925352	26.23	0	471
NW_022145517.1	410634	5873813	14.30	0	1994
NW_022145517.1_region	104566	2576210	24.64	0	109
NW_022145518.1	296294	3362903	11.35	0	715
NW_022145518.1_region	56860	1269523	22.33	0	93
NW_022145519.1	501666	10344144	20.62	0	10488
NW_022145519.1_region	76195	1739340	22.83	0	312
NW_022145520.1	2604766	41089854	15.77	0	7825
NW_022145520.1_region	280091	6492540	23.18	0	872
NW_022145521.1	834627	13747202	16.47	0	3652
NW_022145521.1_region	117831	2684190	22.78	0	270
NW_022145522.1	601000	10400704	17.31	0	9251
NW_022145522.1_region	63701	1003849	15.76	0	267
NW_022145523.1	367191	4893635	13.33	0	976
NW_022145523.1_region	52059	951346	18.27	0	167
NW_022145524.1	25673	6920	0.27	0	27
NW_022145524.1_region	1236	0	0.00	0	0
NW_022145525.1	496028	8106668	16.34	0	5597
NW_022145525.1_region	80238	1373741	17.12	0	1576
NW_022145526.1	2368880	51104116	21.57	0	20863
NW_022145526.1_region	224985	4021892	17.88	0	648
NW_022145527.1	766201	10029056	13.09	0	1931
NW_022145527.1_region	133615	3320771	24.85	0	190
NW_022145528.1	991221	16761989	16.91	0	10807
NW_022145528.1_region	111577	3077633	27.58	0	203
NW_022145529.1	437458	6112121	13.97	0	6003
NW_022145529.1_region	51706	1362210	26.35	0	287
NW_022145530.1	684040	13680495	20.00	0	12333
NW_022145530.1_region	77843	2289560	29.41	0	737
NW_022145531.1	219183	2573188	11.74	0	1578
NW_022145531.1_region	35097	664903	18.94	0	179
NW_022145532.1	1289379	18891737	14.65	0	3944
NW_022145532.1_region	178727	3833024	21.45	0	129
NW_022145533.1	364073	8193100	22.50	0	8960
NW_022145533.1_region	50762	1063207	20.94	0	225
NW_022145534.1	1128541	19514295	17.29	0	8864
NW_022145534.1_region	135398	3248639	23.99	0	372
NW_022145535.1	17605	8297	0.47	0	18
NW_022145535.1_region	0	0	0.00	0	0
NW_022145536.1	139137	1733921	12.46	0	388
NW_022145536.1_region	11066	227214	20.53	0	195
NW_022145537.1	426703	5608719	13.14	0	2887
NW_022145537.1_region	49425	1171418	23.70	0	358
NW_022145538.1	583819	9376101	16.06	0	2042
NW_022145538.1_region	76564	1467588	19.17	0	154
NW_022145539.1	1685109	29924983	17.76	0	7338
NW_022145539.1_region	177595	4662649	26.25	0	1966
NW_022145540.1	549706	8057213	14.66	0	1724
NW_022145540.1_region	129365	3229725	24.97	0	357
NW_022145541.1	1073309	15634418	14.57	0	3089
NW_022145541.1_region	86888	1931220	22.23	0	526
NW_022145542.1	1383299	20658654	14.93	0	2176
NW_022145542.1_region	210797	4209601	19.97	0	274
NW_022145543.1	1596249	22385184	14.02	0	7467
NW_022145543.1_region	172495	3864359	22.40	0	664
NW_022145544.1	2048326	30860483	15.07	0	3207
NW_022145544.1_region	335759	8229263	24.51	0	1863
NW_022145545.1	1678063	27803592	16.57	0	5547
NW_022145545.1_region	327231	7644858	23.36	0	1258
NW_022145546.1	53450	584	0.01	0	4
NW_022145546.1_region	0	0	0.00	0	0
NW_022145547.1	2234538	33650032	15.06	0	10235
NW_022145547.1_region	281912	5881574	20.86	0	641
NW_022145548.1	722242	12528477	17.35	0	5044
NW_022145548.1_region	65562	1580809	24.11	0	350
NW_022145549.1	1791521	26935013	15.03	0	8930
NW_022145549.1_region	223237	4732035	21.20	0	237
NW_022145550.1	1496376	20128867	13.45	0	3228
NW_022145550.1_region	152149	2746727	18.05	0	276
NW_022145551.1	2795456	43271073	15.48	0	11619
NW_022145551.1_region	337009	8177990	24.27	0	798
NW_022145552.1	2303257	37401054	16.24	0	7555
NW_022145552.1_region	359286	8666131	24.12	0	469
NW_022145553.1	1021577	13452269	13.17	0	3205
NW_022145553.1_region	105661	2366968	22.40	0	605
NW_022145554.1	2052140	35065973	17.09	0	8703
NW_022145554.1_region	315312	7137361	22.64	0	388
NW_022145555.1	898903	12691609	14.12	0	2048
NW_022145555.1_region	131545	2716106	20.65	0	122
NW_022145556.1	638884	4738975	7.42	0	6190
NW_022145556.1_region	7919	143952	18.18	0	138
NW_022145557.1	22264	7656	0.34	0	15
NW_022145557.1_region	840	193	0.23	0	6
NW_022145558.1	2570869	36151651	14.06	0	12453
NW_022145558.1_region	271207	4854452	17.90	0	2301
NW_022145559.1	1083236	18957311	17.50	0	3364
NW_022145559.1_region	113537	3723955	32.80	0	930
NW_022145560.1	1242028	21033858	16.94	0	10385
NW_022145560.1_region	159941	2956290	18.48	0	704
NW_022145561.1	1175743	18535542	15.76	0	5305
NW_022145561.1_region	125292	3205986	25.59	0	274
NW_022145562.1	889695	15941272	17.92	0	2499
NW_022145562.1_region	69917	1704560	24.38	0	446
NW_022145563.1	1261903	22036160	17.46	0	9352
NW_022145563.1_region	265524	5529452	20.82	0	418
NW_022145564.1	710235	7916595	11.15	0	2083
NW_022145564.1_region	28828	567519	19.69	0	258
NW_022145565.1	722416	11784094	16.31	0	3364
NW_022145565.1_region	117891	2486440	21.09	0	672
NW_022145566.1	3042594	52347592	17.20	0	6964
NW_022145566.1_region	507522	11871386	23.39	0	1206
NW_022145567.1	781304	12008136	15.37	0	1687
NW_022145567.1_region	93044	2771171	29.78	0	1472
NW_022145568.1	22583	9767	0.43	0	31
NW_022145568.1_region	0	0	0.00	0	0
NW_022145569.1	494736	10033682	20.28	0	4381
NW_022145569.1_region	40733	731481	17.96	0	248
NW_022145570.1	4944709	73341835	14.83	0	7642
NW_022145570.1_region	721707	25476687	35.30	0	867
NW_022145571.1	1505274	21511936	14.29	0	2687
NW_022145571.1_region	224862	4960144	22.06	0	1754
NW_022145572.1	1505788	18867004	12.53	0	5842
NW_022145572.1_region	127958	2884644	22.54	0	1008
NW_022145573.1	529305	7943770	15.01	0	3659
NW_022145573.1_region	84450	2289511	27.11	0	160
NW_022145574.1	1404637	22431474	15.97	0	4166
NW_022145574.1_region	730803	19895346	27.22	0	376
NW_022145575.1	3300603	51668977	15.65	0	12559
NW_022145575.1_region	385392	8932409	23.18	0	1413
NW_022145576.1	2906720	49625531	17.07	0	11739
NW_022145576.1_region	455122	16131641	35.44	0	1408
NW_022145577.1	252291	4197044	16.64	0	2630
NW_022145577.1_region	61448	1326225	21.58	0	184
NW_022145578.1	630834	8036341	12.74	0	3652
NW_022145578.1_region	120357	3068993	25.50	0	3652
NW_022145579.1	83414	2491	0.03	0	13
NW_022145579.1_region	0	0	0.00	0	0
NW_022145580.1	1039218	15369485	14.79	0	1990
NW_022145580.1_region	176731	4034472	22.83	0	793
NW_022145581.1	427848	4902387	11.46	0	1908
NW_022145581.1_region	69729	1023953	14.68	0	182
NW_022145582.1	15763	5024	0.32	0	17
NW_022145582.1_region	1211	4	0.00	0	2
NW_022145583.1	16615	4615	0.28	0	15
NW_022145583.1_region	860	0	0.00	0	0
NW_022145584.1	16732	4587	0.27	0	32
NW_022145584.1_region	702	144	0.21	0	8
NW_022145585.1	21525	10286	0.48	0	53
NW_022145585.1_region	0	0	0.00	0	0
NW_022145586.1	22644	7717	0.34	0	16
NW_022145586.1_region	0	0	0.00	0	0
NW_022145587.1	22806	7689	0.34	0	24
NW_022145587.1_region	2589	216	0.08	0	10
NW_022145588.1	61109	7508	0.12	0	24
NW_022145588.1_region	0	0	0.00	0	0
NW_022145589.1	111277	356	0.00	0	8
NW_022145589.1_region	0	0	0.00	0	0
NW_022145590.1	98897	240	0.00	0	5
NW_022145590.1_region	0	0	0.00	0	0
NW_022145591.1	92921	39756	0.43	0	35
NW_022145591.1_region	0	0	0.00	0	0
NW_022145592.1	82943	3633	0.04	0	64
NW_022145592.1_region	0	0	0.00	0	0
NW_022145593.1	66312	114	0.00	0	6
NW_022145593.1_region	0	0	0.00	0	0
NW_022145594.1	53101916	1046044646	19.70	0	25026
NW_022145594.1_region	4928527	153621947	31.17	0	2759
NW_022145595.1	29984350	633796498	21.14	0	29676
NW_022145595.1_region	4597686	166870367	36.29	0	6673
NW_022145596.1	33320444	750805470	22.53	0	17515
NW_022145596.1_region	5343021	210042183	39.31	0	1888
NW_022145597.1	34141700	759817153	22.25	0	21120
NW_022145597.1_region	4699766	184299509	39.21	0	4953
NW_022145598.1	37305039	694612897	18.62	0	15594
NW_022145598.1_region	4219744	149203032	35.36	0	4171
NW_022145599.1	37767046	777609273	20.59	0	23688
NW_022145599.1_region	5785353	210784894	36.43	0	18526
NW_022145600.1	37282239	780779532	20.94	0	20975
NW_022145600.1_region	4976651	171352566	34.43	0	6675
NW_022145601.1	35007347	699680713	19.99	0	22857
NW_022145601.1_region	4746343	163696373	34.49	0	4330
NW_022145602.1	30021120	540595623	18.01	0	20123
NW_022145602.1_region	4746405	118603191	24.99	0	13095
NW_022145603.1	34285068	598922384	17.47	0	21190
NW_022145603.1_region	3304294	111435220	33.72	0	3900
NW_022145604.1	33742549	657648821	19.49	0	26863
NW_022145604.1_region	4561774	155756293	34.14	0	2343
NW_022145605.1	42589791	855143035	20.08	0	25515
NW_022145605.1_region	5913597	211760866	35.81	0	4720
NW_022145606.1	52437917	824271316	15.72	0	28346
NW_022145606.1_region	4499231	123637946	27.48	0	3326
NW_022145607.1	45798072	886025141	19.35	0	22653
NW_022145607.1_region	5492587	200351402	36.48	0	5608
NW_022145608.1	80573	283812	3.52	0	496
NW_022145608.1_region	446	6542	14.67	0	33
NW_022145609.1	39838600	800045174	20.08	0	13990
NW_022145609.1_region	5061190	179879962	35.54	0	11460
NW_022145610.1	35917773	738338778	20.56	0	18073
NW_022145610.1_region	5207114	195777471	37.60	0	2628
NW_022145611.1	45225044	1020968077	22.58	0	17129
NW_022145611.1_region	8660143	336222764	38.82	0	5180
NW_022145612.1	62154208	1426414721	22.95	0	27000
NW_022145612.1_region	13398045	503660684	37.59	0	7065
NW_022145613.1	39667378	942608501	23.76	0	23432
NW_022145613.1_region	7338764	303018602	41.29	0	9488
NW_022145614.1	33637615	798714397	23.74	0	12258
NW_022145614.1_region	5894039	234137528	39.72	0	2708
NW_022145615.1	35239632	830227335	23.56	0	17681
NW_022145615.1_region	5487866	222892692	40.62	0	4290
NC_001453.1	15650	10940198	699.05	0	2247
NC_001453.1_region	0	0	0.00	0	0
total	921853439	18364461378	19.92	0	29676
total_region	129965140	4572732682	35.18	0	18526
